OrderID,ProductID,Quantity,Price
4366,195,5,328.95
4367,225,5,859.74
4367,462,1,39.93
4367,474,5,439.91
4367,379,5,206.41
4367,224,3,158.52
4368,337,1,262.98
4368,382,3,74.44
4369,79,3,135.1
4369,458,1,41.12
4369,113,1,828.05
4369,212,3,37.47
4369,102,1,83.05
4370,31,4,138.69
4370,257,2,34.72
4370,266,2,69.9
4370,200,5,119.86
4371,277,3,48.47
4371,122,4,132.74
4371,96,4,474.58
4371,465,5,144.82
4371,270,5,195.94
4372,276,2,115.47
4372,331,4,865.86
4372,22,5,88.94
4373,121,2,11.18
4373,250,1,40.53
4373,120,4,80.44
4374,207,4,95.82
4374,78,5,93.8
4374,121,3,11.18
4374,265,5,112.5
4375,158,3,193.78
4375,174,5,15.21
4376,219,4,208.57
4377,482,4,272.9
4377,450,1,42.85
4377,281,2,160.02
4377,316,2,276.0
4378,275,5,142.48
4378,423,4,112.5
4378,450,2,42.85
4378,261,1,17.84
4379,230,5,164.45
4379,263,3,467.03
4379,140,4,53.69
4379,117,3,421.37
4379,105,1,10.48
4380,467,4,135.03
4380,240,5,343.76
4381,495,4,57.31
4381,411,2,112.01
4381,80,3,828.57
4381,380,3,19.18
4381,125,4,223.72
4382,265,2,112.5
4382,295,3,345.39
4383,119,1,309.51
4383,421,4,235.57
4383,16,2,216.61
4384,211,2,185.3
4384,278,1,300.9
4384,336,3,189.44
4384,345,1,11.17
4385,267,1,490.85
4385,40,3,95.78
4385,109,4,62.85
4385,46,3,44.68
4386,481,4,30.46
4386,89,5,364.74
4387,442,5,391.51
4387,1,4,233.19
4388,497,4,113.89
4388,22,1,88.94
4388,194,5,107.11
4388,477,3,342.89
4388,477,4,342.89
4389,40,1,95.78
4389,302,5,32.41
4389,466,1,287.54
4390,434,4,584.08
4391,412,3,70.2
4391,34,3,144.79
4391,81,5,865.56
4391,370,1,21.09
4391,380,4,19.18
4392,127,2,43.88
4392,307,1,118.25
4392,214,5,644.04
4393,28,3,475.84
4394,460,3,135.1
4394,345,3,11.17
4394,149,5,135.95
4394,22,3,88.94
4395,60,1,69.95
4395,182,2,44.45
4396,328,5,246.57
4397,192,5,21.84
4397,24,4,96.94
4398,223,2,171.66
4398,66,5,480.83
4398,394,5,488.39
4398,494,1,68.66
4398,75,2,73.84
4399,200,3,119.86
4399,399,2,499.0
4399,441,5,130.28
4400,401,1,905.3
4401,194,5,107.11
4401,33,4,374.01
4401,284,1,25.07
4401,34,4,144.79
4401,402,1,845.1
4402,36,3,100.2
4403,488,2,96.61
4403,352,2,120.85
4403,241,1,498.95
4404,68,5,49.86
4404,210,2,118.08
4404,316,2,276.0
4404,274,1,17.52
4405,381,2,167.47
4405,342,4,334.26
4405,233,4,833.34
4406,322,1,68.54
4406,429,4,148.7
4406,138,5,482.99
4407,101,1,122.59
4408,319,4,21.4
4408,71,2,139.01
4408,235,2,42.7
4409,81,5,865.56
4409,497,1,113.89
4409,75,4,73.84
4409,34,1,144.79
4409,260,1,294.74
4410,395,4,26.45
4410,170,5,130.19
4410,156,2,496.01
4411,347,4,180.46
4411,61,2,118.69
4412,372,3,305.87
4412,9,5,124.55
4412,121,4,11.18
4412,402,3,845.1
4413,56,2,16.12
4413,211,1,185.3
4413,111,1,439.34
4413,407,4,118.23
4413,252,4,104.67
4414,175,3,38.22
4415,397,2,47.83
4415,209,4,78.74
4416,500,1,35.86
4417,34,5,144.79
4417,102,4,83.05
4417,486,1,17.27
4417,466,1,287.54
4418,73,2,109.3
4419,388,4,27.75
4419,183,2,628.69
4419,51,1,415.42
4419,402,3,845.1
4420,363,1,348.84
4420,280,2,75.2
4420,121,1,11.18
4420,214,3,644.04
4421,195,2,328.95
4421,189,4,162.63
4421,204,3,211.45
4421,17,2,241.96
4421,470,4,86.89
4422,108,1,38.48
4423,27,5,20.18
4424,339,1,16.7
4424,377,4,748.16
4424,135,2,38.35
4424,230,2,164.45
4425,121,1,11.18
4425,433,5,44.31
4426,122,4,132.74
4426,347,1,180.46
4427,388,3,27.75
4428,319,2,21.4
4428,409,3,68.59
4428,405,5,119.36
4429,215,2,843.17
4429,63,4,712.23
4429,86,5,11.17
4430,144,3,33.22
4431,369,3,149.81
4431,454,3,86.83
4432,50,3,48.25
4433,259,1,31.53
4433,492,3,62.24
4433,260,2,294.74
4433,159,1,195.03
4433,464,2,103.25
4434,345,3,11.17
4434,173,4,285.17
4435,444,4,18.61
4435,376,4,107.22
4435,296,3,103.03
4435,1,2,233.19
4435,363,2,348.84
4436,184,1,145.87
4436,145,4,163.42
4437,262,1,46.63
4438,148,5,49.58
4438,341,3,61.2
4438,47,4,92.87
4438,292,3,88.38
4439,140,1,53.69
4439,206,3,23.56
4440,101,1,122.59
4440,205,5,284.1
4440,419,5,34.49
4441,144,2,33.22
4441,98,1,294.4
4441,276,4,115.47
4441,71,4,139.01
4442,272,2,198.89
4443,32,1,115.46
4443,367,2,27.48
4444,71,5,139.01
4444,384,1,189.95
4444,209,5,78.74
4444,235,2,42.7
4444,365,1,114.28
4445,102,3,83.05
4445,360,1,13.45
4445,363,5,348.84
4445,494,2,68.66
4446,474,1,439.91
4446,75,3,73.84
4446,463,3,43.81
4446,254,1,37.83
4447,474,2,439.91
4447,188,3,796.63
4447,116,3,112.72
4448,61,3,118.69
4448,329,3,283.84
4448,50,2,48.25
4448,387,2,949.95
4448,246,3,28.53
4449,168,4,751.31
4450,393,2,184.0
4450,404,2,590.39
4450,355,3,109.14
4450,292,3,88.38
4450,117,2,421.37
4451,35,5,487.78
4451,38,4,41.71
4452,215,4,843.17
4452,310,5,212.06
4453,317,3,350.57
4454,79,4,135.1
4454,6,5,36.72
4454,252,5,104.67
4454,304,2,168.36
4455,22,4,88.94
4455,196,3,164.54
4455,21,2,94.31
4455,361,4,299.96
4455,190,4,100.79
4456,155,5,108.4
4457,436,3,197.35
4457,120,3,80.44
4458,430,5,116.28
4458,368,5,39.2
4458,247,3,640.32
4459,146,4,19.21
4459,456,2,99.8
4459,16,2,216.61
4459,166,2,31.99
4459,377,3,748.16
4460,198,1,14.45
4460,166,4,31.99
4460,264,4,360.2
4460,159,1,195.03
4461,143,4,22.49
4461,29,1,150.08
4461,471,2,12.72
4461,181,5,53.1
4461,127,5,43.88
4462,491,5,120.77
4462,206,5,23.56
4463,76,1,59.47
4463,115,4,29.2
4464,8,1,77.63
4464,297,1,30.27
4465,60,5,69.95
4465,415,4,495.32
4465,496,4,131.97
4465,2,1,139.9
4466,439,3,892.85
4467,291,4,52.01
4468,116,5,112.72
4468,127,1,43.88
4468,166,3,31.99
4469,336,3,189.44
4469,68,4,49.86
4469,99,4,251.67
4469,65,2,381.93
4469,21,4,94.31
4470,181,3,53.1
4470,294,5,103.06
4470,479,5,389.38
4471,281,5,160.02
4471,68,3,49.86
4471,205,4,284.1
4471,478,1,46.52
4472,213,2,150.41
4473,386,5,420.56
4473,51,3,415.42
4473,414,1,31.24
4473,428,3,20.65
4473,433,5,44.31
4474,370,2,21.09
4474,434,5,584.08
4474,244,2,155.38
4475,339,5,16.7
4475,215,2,843.17
4476,322,2,68.54
4476,270,4,195.94
4476,159,4,195.03
4476,422,5,117.72
4476,309,5,144.89
4477,189,5,162.63
4477,127,1,43.88
4477,92,5,93.7
4477,288,5,297.16
4477,238,2,62.93
4478,84,4,126.76
4478,471,2,12.72
4478,254,2,37.83
4478,173,1,285.17
4478,72,3,312.44
4479,113,4,828.05
4479,35,2,487.78
4479,322,5,68.54
4479,414,3,31.24
4480,473,1,27.81
4481,290,1,29.64
4481,210,3,118.08
4481,409,3,68.59
4482,384,1,189.95
4482,365,4,114.28
4482,226,1,26.12
4482,309,3,144.89
4482,385,5,167.21
4483,160,4,46.61
4483,3,4,47.54
4483,363,5,348.84
4484,48,5,230.81
4484,443,4,134.17
4484,117,5,421.37
4484,228,4,35.04
4485,484,3,27.72
4485,45,3,140.09
4486,56,2,16.12
4486,321,4,191.55
4486,446,3,94.61
4486,87,2,783.01
4487,3,1,47.54
4487,362,2,29.19
4487,200,4,119.86
4488,447,5,88.12
4488,483,4,21.86
4488,451,2,97.55
4488,301,2,13.33
4489,108,3,38.48
4490,82,3,284.77
4490,31,5,138.69
4490,38,4,41.71
4491,446,4,94.61
4492,216,4,413.45
4492,263,4,467.03
4492,305,3,142.58
4492,39,2,27.65
4492,258,2,265.49
4493,187,2,123.84
4493,106,1,25.52
4493,324,5,84.71
4493,58,1,649.14
4493,149,2,135.95
4494,31,1,138.69
4495,72,1,312.44
4495,302,2,32.41
4495,81,1,865.56
4495,266,4,69.9
4496,35,1,487.78
4496,409,5,68.59
4496,16,5,216.61
4496,140,5,53.69
4497,325,4,163.64
4497,189,2,162.63
4497,233,3,833.34
4498,412,2,70.2
4499,215,2,843.17
4499,256,3,19.49
4499,267,5,490.85
4500,235,1,42.7
4500,39,3,27.65
4500,182,2,44.45
4500,26,2,285.2
4501,236,1,222.27
4501,294,4,103.06
4501,115,4,29.2
4501,88,2,36.55
4502,266,1,69.9
4503,218,3,167.45
4503,168,4,751.31
4503,382,1,74.44
4503,491,4,120.77
4504,54,5,209.35
4504,42,3,19.09
4505,33,3,374.01
4505,443,1,134.17
4505,285,4,327.28
4506,327,4,24.26
4507,258,4,265.49
4507,493,1,90.07
4507,48,3,230.81
4508,2,4,139.9
4508,200,5,119.86
4508,461,5,496.43
4508,331,1,865.86
4509,46,3,44.68
4509,165,4,49.45
4509,282,1,313.93
4509,107,1,460.94
4510,249,2,36.81
4510,213,1,150.41
4510,499,4,43.75
4510,7,2,197.61
4511,28,5,475.84
4511,138,5,482.99
4511,73,4,109.3
4511,103,1,410.34
4511,437,2,472.81
4512,46,5,44.68
4512,492,3,62.24
4512,11,1,517.47
4512,363,5,348.84
4513,256,2,19.49
4514,312,5,83.9
4514,383,2,39.88
4514,4,5,16.63
4515,419,2,34.49
4515,64,3,555.24
4516,88,3,36.55
4516,15,3,835.33
4516,96,1,474.58
4517,367,3,27.48
4517,343,2,62.24
4517,254,4,37.83
4518,327,5,24.26
4519,290,5,29.64
4519,401,5,905.3
4519,235,2,42.7
4520,63,1,712.23
4520,481,2,30.46
4520,386,5,420.56
4520,171,4,81.4
4521,499,2,43.75
4521,287,4,180.33
4521,316,5,276.0
4522,142,4,48.07
4522,88,5,36.55
4522,353,5,975.38
4522,60,4,69.95
4523,288,1,297.16
4523,73,1,109.3
4523,339,4,16.7
4523,74,5,177.79
4524,361,2,299.96
4524,90,4,134.43
4524,322,3,68.54
4524,283,5,27.69
4524,113,4,828.05
4525,433,3,44.31
4525,220,3,180.79
4525,484,3,27.72
4525,353,3,975.38
4526,143,5,22.49
4527,412,5,70.2
4527,163,3,16.31
4528,356,3,51.7
4528,267,4,490.85
4528,77,5,146.76
4529,291,3,52.01
4529,14,5,38.07
4529,26,4,285.2
4529,273,5,38.02
4530,4,5,16.63
4530,14,2,38.07
4531,135,4,38.35
4531,378,5,14.27
4531,153,3,377.55
4532,160,2,46.61
4532,20,3,189.36
4533,41,2,133.15
4533,214,1,644.04
4533,94,3,738.27
4534,325,2,163.64
4535,332,3,235.95
4535,459,1,111.81
4535,236,1,222.27
4535,59,4,65.76
4536,121,2,11.18
4536,457,2,15.07
4537,314,1,42.67
4537,254,2,37.83
4538,157,4,249.54
4539,30,2,493.73
4540,51,4,415.42
4540,107,1,460.94
4541,271,5,395.37
4541,489,3,42.98
4541,150,3,180.76
4541,103,5,410.34
4541,177,4,48.1
4542,415,4,495.32
4542,483,4,21.86
4542,123,1,117.22
4542,490,5,64.11
4543,387,1,949.95
4543,57,4,275.29
4544,264,3,360.2
4544,321,4,191.55
4545,205,4,284.1
4546,417,3,492.2
4546,141,2,48.62
4546,435,5,69.6
4546,407,4,118.23
4546,398,3,19.46
4547,452,3,199.49
4547,143,2,22.49
4547,342,4,334.26
4548,210,2,118.08
4548,12,1,10.46
4548,56,2,16.12
4548,198,3,14.45
4549,434,1,584.08
4549,373,5,410.81
4549,222,2,112.27
4550,19,4,55.04
4550,400,3,39.75
4551,166,2,31.99
4552,175,2,38.22
4552,268,2,261.4
4552,306,2,434.14
4552,207,1,95.82
4553,472,1,179.31
4553,381,2,167.47
4554,148,5,49.58
4554,276,5,115.47
4554,166,3,31.99
4554,241,4,498.95
4554,79,3,135.1
4555,45,5,140.09
4555,153,5,377.55
4555,67,3,486.63
4556,153,5,377.55
4557,19,3,55.04
4557,229,3,17.76
4557,351,1,34.89
4557,94,5,738.27
4557,411,5,112.01
4558,328,2,246.57
4559,103,2,410.34
4559,363,1,348.84
4559,205,2,284.1
4559,213,1,150.41
4560,181,5,53.1
4560,105,1,10.48
4560,98,1,294.4
4561,111,5,439.34
4561,58,4,649.14
4561,191,5,57.35
4561,473,3,27.81
4562,161,3,90.52
4562,284,3,25.07
4562,472,5,179.31
4563,140,1,53.69
4564,489,3,42.98
4564,43,2,33.96
4564,34,2,144.79
4564,196,2,164.54
4564,293,3,51.84
4565,42,2,19.09
4565,441,1,130.28
4565,163,3,16.31
4565,168,3,751.31
4566,328,3,246.57
4566,447,3,88.12
4566,475,4,25.4
4567,263,4,467.03
4567,426,3,72.59
4568,51,3,415.42
4568,189,4,162.63
4569,254,3,37.83
4569,128,3,45.12
4570,326,5,54.03
4570,483,5,21.86
4570,358,5,996.09
4570,216,2,413.45
4570,64,5,555.24
4571,437,2,472.81
4571,176,5,129.23
4572,93,4,36.61
4572,223,5,171.66
4572,325,1,163.64
4573,98,2,294.4
4574,385,2,167.21
4575,305,5,142.58
4575,57,3,275.29
4575,425,1,170.53
4576,118,4,446.66
4576,304,2,168.36
4576,3,2,47.54
4577,459,4,111.81
4577,91,3,20.4
4578,200,4,119.86
4578,83,4,25.88
4579,450,4,42.85
4579,385,5,167.21
4579,480,1,142.3
4579,143,2,22.49
4579,369,4,149.81
4580,342,5,334.26
4580,38,2,41.71
4580,491,5,120.77
4580,201,1,675.58
4581,64,3,555.24
4581,205,1,284.1
4581,486,1,17.27
4581,50,1,48.25
4581,297,2,30.27
4582,353,5,975.38
4582,301,1,13.33
4582,187,3,123.84
4583,276,3,115.47
4583,33,1,374.01
4583,320,2,105.29
4584,227,1,42.53
4584,294,4,103.06
4584,464,5,103.25
4584,105,1,10.48
4584,103,1,410.34
4585,14,5,38.07
4585,183,3,628.69
4585,376,3,107.22
4585,461,5,496.43
4585,448,5,24.43
4586,216,1,413.45
4586,43,2,33.96
4586,222,3,112.27
4586,75,2,73.84
4586,259,2,31.53
4587,412,4,70.2
4587,311,4,164.94
4587,451,2,97.55
4587,271,2,395.37
4588,230,1,164.45
4588,150,5,180.76
4588,26,1,285.2
4588,261,3,17.84
4588,10,2,275.23
4589,327,1,24.26
4589,461,2,496.43
4590,346,3,30.44
4590,281,2,160.02
4590,283,4,27.69
4590,1,3,233.19
4590,123,2,117.22
4591,28,2,475.84
4591,249,2,36.81
4591,323,5,143.15
4592,256,2,19.49
4593,487,5,16.79
4594,171,3,81.4
4594,268,3,261.4
4594,202,4,319.37
4594,171,5,81.4
4595,321,2,191.55
4595,202,2,319.37
4596,439,1,892.85
4597,60,1,69.95
4597,497,2,113.89
4597,362,4,29.19
4598,278,1,300.9
4599,380,2,19.18
4599,220,5,180.79
4599,212,1,37.47
4599,126,4,521.38
4599,410,2,173.02
4600,54,3,209.35
4600,286,3,845.87
4600,283,5,27.69
4601,416,1,15.81
4601,233,3,833.34
4601,255,4,60.92
4601,113,4,828.05
4601,78,2,93.8
4602,465,3,144.82
4602,167,5,242.82
4603,388,3,27.75
4603,167,2,242.82
4603,181,2,53.1
4604,205,4,284.1
4605,140,4,53.69
4606,136,5,185.34
4606,172,3,689.01
4606,221,5,41.59
4606,289,3,134.65
4606,24,1,96.94
4607,96,1,474.58
4607,498,3,141.76
4607,402,1,845.1
4607,112,1,70.53
4607,191,5,57.35
4608,32,2,115.46
4608,322,4,68.54
4608,98,4,294.4
4608,233,2,833.34
4608,11,5,517.47
4609,105,1,10.48
4609,244,4,155.38
4609,18,3,382.25
4610,320,2,105.29
4610,200,2,119.86
4610,471,2,12.72
4610,418,2,932.95
4610,82,3,284.77
4611,50,2,48.25
4611,447,4,88.12
4611,94,4,738.27
4611,328,5,246.57
4611,277,2,48.47
4612,139,3,148.68
4613,335,1,141.29
4614,194,2,107.11
4614,332,4,235.95
4614,380,2,19.18
4615,132,1,125.21
4615,220,4,180.79
4615,205,4,284.1
4615,28,5,475.84
4616,271,2,395.37
4616,371,1,974.55
4616,431,1,841.96
4616,8,4,77.63
4617,457,4,15.07
4618,434,4,584.08
4618,305,3,142.58
4618,158,1,193.78
4619,113,2,828.05
4620,254,3,37.83
4620,393,4,184.0
4620,95,1,148.74
4621,312,3,83.9
4621,7,4,197.61
4621,460,1,135.1
4621,242,4,85.16
4621,195,1,328.95
4622,312,3,83.9
4623,426,2,72.59
4623,147,2,87.34
4624,323,4,143.15
4624,85,3,130.66
4624,159,5,195.03
4625,53,2,163.74
4625,411,3,112.01
4626,322,2,68.54
4626,324,3,84.71
4626,320,1,105.29
4627,157,3,249.54
4627,223,3,171.66
4627,244,1,155.38
4628,177,2,48.1
4628,68,1,49.86
4628,214,2,644.04
4628,144,4,33.22
4629,410,4,173.02
4630,272,2,198.89
4631,134,2,694.92
4631,388,2,27.75
4631,231,5,77.26
4632,351,3,34.89
4633,255,3,60.92
4634,388,1,27.75
4634,110,5,63.57
4634,143,5,22.49
4635,59,1,65.76
4635,196,4,164.54
4636,248,5,49.22
4636,41,1,133.15
4636,374,5,127.93
4637,102,2,83.05
4637,341,1,61.2
4637,89,1,364.74
4638,7,4,197.61
4638,184,2,145.87
4638,463,2,43.81
4639,330,2,287.45
4639,496,2,131.97
4639,205,5,284.1
4639,138,4,482.99
4639,10,2,275.23
4640,100,5,62.77
4640,187,2,123.84
4641,409,5,68.59
4642,271,4,395.37
4643,367,3,27.48
4643,209,3,78.74
4643,31,4,138.69
4643,473,1,27.81
4643,442,3,391.51
4644,275,3,142.48
4644,121,4,11.18
4644,221,5,41.59
4644,267,3,490.85
4644,215,5,843.17
4645,324,4,84.71
4645,103,2,410.34
4645,337,5,262.98
4646,499,2,43.75
4646,355,5,109.14
4646,148,3,49.58
4646,106,3,25.52
4647,450,5,42.85
4648,108,4,38.48
4648,166,2,31.99
4648,17,2,241.96
4649,350,1,102.43
4649,360,1,13.45
4650,113,3,828.05
4650,360,4,13.45
4650,373,2,410.81
4651,80,3,828.57
4651,428,1,20.65
4651,459,4,111.81
4651,176,1,129.23
4652,78,4,93.8
4652,312,5,83.9
4652,263,1,467.03
4652,307,4,118.25
4652,219,5,208.57
4653,21,4,94.31
4654,274,2,17.52
4654,361,5,299.96
4654,410,1,173.02
4655,106,2,25.52
4655,165,1,49.45
4655,416,1,15.81
4655,42,3,19.09
4656,313,5,49.55
4656,95,2,148.74
4656,5,5,36.06
4656,435,2,69.6
4656,2,1,139.9
4657,211,1,185.3
4657,203,3,21.14
4657,225,1,859.74
4657,357,4,165.22
4657,295,1,345.39
4658,332,2,235.95
4658,252,4,104.67
4658,205,3,284.1
4658,437,3,472.81
4658,177,1,48.1
4659,394,3,488.39
4659,377,5,748.16
4660,230,1,164.45
4660,390,2,828.53
4660,355,1,109.14
4660,216,4,413.45
4660,79,4,135.1
4661,117,4,421.37
4662,91,5,20.4
4662,270,4,195.94
4662,187,5,123.84
4663,443,1,134.17
4664,143,4,22.49
4664,157,5,249.54
4664,470,2,86.89
4664,147,3,87.34
4665,57,3,275.29
4665,80,3,828.57
4666,161,2,90.52
4667,98,3,294.4
4667,360,4,13.45
4667,222,5,112.27
4667,132,5,125.21
4667,279,1,40.55
4668,405,1,119.36
4668,402,3,845.1
4668,20,3,189.36
4669,401,2,905.3
4669,164,1,43.08
4669,268,4,261.4
4669,239,1,154.06
4669,79,4,135.1
4670,301,4,13.33
4670,485,4,48.72
4670,221,4,41.59
4671,29,3,150.08
4671,474,5,439.91
4671,18,1,382.25
4672,92,1,93.7
4672,492,4,62.24
4672,432,4,328.03
4673,419,4,34.49
4673,365,4,114.28
4673,14,3,38.07
4673,235,1,42.7
4674,340,5,259.21
4674,228,5,35.04
4674,83,5,25.88
4674,195,4,328.95
4675,90,1,134.43
4675,363,4,348.84
4676,46,2,44.68
4676,223,4,171.66
4677,88,5,36.55
4677,427,4,88.01
4678,8,3,77.63
4678,269,1,395.82
4679,396,4,254.23
4679,203,2,21.14
4679,189,5,162.63
4680,358,3,996.09
4681,288,5,297.16
4681,93,2,36.61
4682,380,1,19.18
4682,252,3,104.67
4683,203,5,21.14
4684,321,4,191.55
4684,461,2,496.43
4684,105,2,10.48
4685,427,4,88.01
4686,73,4,109.3
4686,390,5,828.53
4687,131,2,60.71
4687,119,1,309.51
4688,81,4,865.56
4688,234,1,577.04
4688,376,3,107.22
4688,103,5,410.34
4689,366,5,117.71
4689,423,1,112.5
4689,85,3,130.66
4689,277,2,48.47
4689,32,1,115.46
4690,127,5,43.88
4690,148,3,49.58
4690,77,3,146.76
4691,98,1,294.4
4691,11,4,517.47
4691,189,3,162.63
4691,491,2,120.77
4691,186,1,759.15
4692,21,2,94.31
4692,204,4,211.45
4692,258,2,265.49
4692,345,4,11.17
4693,206,3,23.56
4693,309,4,144.89
4694,73,5,109.3
4694,190,2,100.79
4694,461,1,496.43
4694,69,4,113.7
4694,104,2,32.22
4695,230,3,164.45
4695,101,4,122.59
4695,92,1,93.7
4695,161,2,90.52
4696,137,3,132.67
4696,403,4,159.51
4696,83,1,25.88
4696,488,2,96.61
4697,230,1,164.45
4698,207,2,95.82
4698,94,1,738.27
4699,122,2,132.74
4699,269,2,395.82
4699,235,2,42.7
4699,105,3,10.48
4700,153,5,377.55
4700,80,3,828.57
4701,19,3,55.04
4701,201,5,675.58
4702,80,2,828.57
4702,104,1,32.22
4702,303,3,340.7
4703,241,3,498.95
4704,362,1,29.19
4704,285,4,327.28
4704,247,1,640.32
4704,314,5,42.67
4704,76,3,59.47
4705,469,4,35.92
4705,214,3,644.04
4705,107,5,460.94
4705,326,1,54.03
4706,318,2,10.97
4706,273,4,38.02
4707,416,4,15.81
4707,11,5,517.47
4707,99,5,251.67
4708,422,2,117.72
4708,462,1,39.93
4708,402,1,845.1
4708,156,3,496.01
4708,443,3,134.17
4709,154,1,527.29
4710,376,1,107.22
4711,252,5,104.67
4711,109,3,62.85
4711,16,2,216.61
4711,48,3,230.81
4711,467,3,135.03
4712,474,4,439.91
4713,120,5,80.44
4714,349,3,20.58
4714,337,3,262.98
4714,57,1,275.29
4714,375,3,447.4
4715,402,1,845.1
4715,328,3,246.57
4715,372,5,305.87
4715,154,1,527.29
4715,326,3,54.03
4716,379,3,206.41
4716,31,1,138.69
4716,249,5,36.81
4717,170,5,130.19
4717,279,1,40.55
4717,297,2,30.27
4717,15,5,835.33
4717,396,4,254.23
4718,139,2,148.68
4719,464,1,103.25
4719,209,2,78.74
4719,23,1,471.75
4719,315,2,116.33
4720,197,5,144.3
4721,329,2,283.84
4721,433,2,44.31
4722,418,2,932.95
4723,462,4,39.93
4723,103,2,410.34
4723,185,5,814.72
4723,147,1,87.34
4723,20,2,189.36
4724,319,4,21.4
4725,216,1,413.45
4725,439,2,892.85
4725,104,3,32.22
4725,66,3,480.83
4725,289,2,134.65
4726,431,3,841.96
4726,122,1,132.74
4726,65,5,381.93
4726,125,1,223.72
4727,1,1,233.19
4727,67,1,486.63
4727,167,2,242.82
4727,198,5,14.45
4727,143,1,22.49
4728,394,1,488.39
4728,4,3,16.63
4728,113,5,828.05
4728,458,3,41.12
4729,123,3,117.22
4730,86,1,11.17
4730,416,2,15.81
4730,309,1,144.89
4731,263,5,467.03
4731,228,2,35.04
4732,39,2,27.65
4733,177,5,48.1
4733,5,1,36.06
4733,46,1,44.68
4734,65,2,381.93
4734,405,4,119.36
4734,111,5,439.34
4734,143,2,22.49
4734,368,3,39.2
4735,209,3,78.74
4735,137,3,132.67
4735,222,3,112.27
4735,463,5,43.81
4736,172,4,689.01
4737,333,4,53.31
4737,442,5,391.51
4738,407,2,118.23
4738,91,3,20.4
4738,141,2,48.62
4738,113,5,828.05
4739,329,3,283.84
4739,351,5,34.89
4739,17,2,241.96
4739,337,3,262.98
4740,172,1,689.01
4740,61,3,118.69
4740,111,4,439.34
4741,438,1,46.86
4741,305,4,142.58
4742,5,2,36.06
4742,242,3,85.16
4742,385,5,167.21
4743,171,4,81.4
4743,53,3,163.74
4743,201,4,675.58
4743,302,2,32.41
4743,37,5,156.42
4744,484,3,27.72
4744,290,3,29.64
4744,155,4,108.4
4744,341,4,61.2
4745,196,2,164.54
4745,178,1,180.08
4745,223,4,171.66
4746,497,4,113.89
4746,367,2,27.48
4746,213,2,150.41
4746,87,1,783.01
4747,14,1,38.07
4748,399,5,499.0
4748,414,1,31.24
4748,155,1,108.4
4748,224,3,158.52
4748,378,4,14.27
4749,191,1,57.35
4749,211,3,185.3
4749,375,4,447.4
4750,154,3,527.29
4750,129,3,70.3
4750,104,1,32.22
4751,127,5,43.88
4752,322,3,68.54
4752,132,5,125.21
4752,388,3,27.75
4752,5,5,36.06
4752,372,2,305.87
4753,190,1,100.79
4753,476,3,343.25
4753,269,4,395.82
4753,297,3,30.27
4753,9,5,124.55
4754,403,2,159.51
4754,446,5,94.61
4755,363,3,348.84
4755,395,4,26.45
4755,401,4,905.3
4755,400,1,39.75
4755,297,2,30.27
4756,13,3,72.85
4756,126,5,521.38
4757,161,1,90.52
4758,279,3,40.55
4758,459,4,111.81
4758,202,2,319.37
4758,92,1,93.7
4759,353,1,975.38
4759,203,4,21.14
4759,1,4,233.19
4760,259,1,31.53
4760,312,2,83.9
4760,173,1,285.17
4761,68,3,49.86
4762,392,3,34.77
4762,400,1,39.75
4763,59,5,65.76
4763,433,2,44.31
4763,126,2,521.38
4763,203,1,21.14
4764,459,1,111.81
4764,76,5,59.47
4764,438,1,46.86
4765,146,3,19.21
4766,33,4,374.01
4766,353,1,975.38
4766,430,3,116.28
4766,218,4,167.45
4767,288,2,297.16
4767,55,4,44.51
4767,131,4,60.71
4767,83,1,25.88
4768,158,5,193.78
4768,330,3,287.45
4769,183,4,628.69
4769,247,2,640.32
4770,4,2,16.63
4771,260,1,294.74
4772,487,1,16.79
4773,282,3,313.93
4774,398,4,19.46
4774,127,1,43.88
4774,257,5,34.72
4774,170,2,130.19
4774,330,1,287.45
4775,250,1,40.53
4775,405,1,119.36
4776,201,2,675.58
4776,471,5,12.72
4777,402,1,845.1
4778,2,1,139.9
4778,37,2,156.42
4778,387,2,949.95
4778,270,4,195.94
4779,158,3,193.78
4779,187,2,123.84
4779,175,1,38.22
4779,424,3,493.39
4779,352,4,120.85
4780,3,4,47.54
4780,156,4,496.01
4781,351,2,34.89
4781,152,4,49.18
4781,103,5,410.34
4781,448,4,24.43
4781,67,5,486.63
4782,307,4,118.25
4783,152,1,49.18
4783,375,4,447.4
4783,275,4,142.48
4784,301,2,13.33
4784,369,4,149.81
4784,90,3,134.43
4784,202,1,319.37
4784,75,1,73.84
4785,394,5,488.39
4786,294,5,103.06
4786,326,1,54.03
4786,193,2,66.36
4787,438,5,46.86
4787,103,3,410.34
4788,170,1,130.19
4788,408,1,27.7
4788,469,4,35.92
4789,261,1,17.84
4789,471,3,12.72
4789,29,4,150.08
4789,422,1,117.72
4789,206,2,23.56
4790,256,5,19.49
4790,324,3,84.71
4790,58,4,649.14
4790,199,3,28.13
4791,124,3,850.95
4791,344,4,454.19
4791,462,3,39.93
4791,453,4,84.16
4792,75,1,73.84
4792,390,4,828.53
4793,209,3,78.74
4793,18,3,382.25
4794,255,4,60.92
4794,311,2,164.94
4794,311,5,164.94
4795,381,2,167.47
4795,491,2,120.77
4795,345,3,11.17
4796,189,3,162.63
4796,202,1,319.37
4797,441,2,130.28
4798,71,4,139.01
