ProductID,TransactionType,Quantity,TransactionDate
491,Sale,-4,2024-07-08
493,Sale,-1,2024-07-08
43,Sale,-2,2024-07-08
96,Sale,-3,2024-07-08
107,Sale,-1,2024-07-08
212,Sale,-2,2024-07-09
24,Sale,-5,2024-07-09
389,Sale,-4,2024-07-09
489,Sale,-1,2024-07-09
472,Sale,-3,2024-07-09
31,Sale,-2,2024-07-09
458,Sale,-1,2024-07-09
466,Sale,-3,2024-07-09
352,Sale,-4,2024-07-09
216,Sale,-2,2024-07-09
132,Sale,-4,2024-07-09
474,Sale,-4,2024-07-09
209,Sale,-3,2024-07-09
197,Sale,-1,2024-07-09
421,Sale,-2,2024-07-09
204,Sale,-1,2024-07-09
35,Sale,-4,2024-07-09
304,Sale,-3,2024-07-09
389,Sale,-5,2024-07-09
442,Sale,-5,2024-07-09
478,Sale,-1,2024-07-09
426,Sale,-1,2024-07-09
488,Sale,-3,2024-07-09
83,Sale,-4,2024-07-09
251,Sale,-3,2024-07-09
418,Sale,-4,2024-07-09
453,Sale,-4,2024-07-09
111,Sale,-2,2024-07-09
465,Sale,-4,2024-07-09
446,Sale,-4,2024-07-09
183,Sale,-4,2024-07-09
480,Sale,-5,2024-07-09
291,Sale,-1,2024-07-09
234,Sale,-3,2024-07-09
344,Sale,-4,2024-07-09
241,Sale,-3,2024-07-09
439,Sale,-2,2024-07-09
212,Sale,-3,2024-07-09
43,Sale,-4,2024-07-09
432,Sale,-5,2024-07-09
315,Sale,-3,2024-07-09
7,Sale,-4,2024-07-09
172,Sale,-5,2024-07-09
361,Sale,-4,2024-07-09
387,Sale,-3,2024-07-09
162,Sale,-5,2024-07-09
366,Sale,-3,2024-07-09
397,Sale,-5,2024-07-09
318,Sale,-3,2024-07-09
223,Sale,-5,2024-07-09
394,Sale,-5,2024-07-09
404,Sale,-2,2024-07-09
89,Sale,-3,2024-07-09
97,Sale,-2,2024-07-09
130,Sale,-4,2024-07-09
381,Sale,-4,2024-07-09
187,Sale,-2,2024-07-09
474,Sale,-2,2024-07-09
123,Sale,-5,2024-07-09
341,Sale,-4,2024-07-09
2,Sale,-4,2024-07-09
261,Sale,-5,2024-07-09
240,Sale,-5,2024-07-09
194,Sale,-4,2024-07-09
431,Sale,-5,2024-07-09
338,Sale,-3,2024-07-09
249,Sale,-1,2024-07-09
360,Sale,-1,2024-07-09
83,Sale,-3,2024-07-09
152,Sale,-4,2024-07-09
128,Sale,-1,2024-07-09
280,Sale,-5,2024-07-09
261,Sale,-4,2024-07-09
155,Sale,-4,2024-07-09
56,Sale,-2,2024-07-09
19,Sale,-5,2024-07-09
262,Sale,-5,2024-07-09
476,Sale,-4,2024-07-09
368,Sale,-2,2024-07-09
6,Sale,-2,2024-07-09
94,Sale,-2,2024-07-09
4,Sale,-1,2024-07-09
221,Sale,-2,2024-07-09
66,Sale,-3,2024-07-09
1,Sale,-4,2024-07-09
161,Sale,-5,2024-07-09
296,Sale,-5,2024-07-09
123,Sale,-5,2024-07-09
60,Sale,-2,2024-07-09
364,Sale,-2,2024-07-09
454,Sale,-1,2024-07-09
48,Sale,-1,2024-07-09
212,Sale,-5,2024-07-09
419,Sale,-5,2024-07-09
232,Sale,-2,2024-07-09
451,Sale,-5,2024-07-09
306,Sale,-2,2024-07-09
278,Sale,-2,2024-07-09
336,Sale,-4,2024-07-09
296,Sale,-4,2024-07-09
258,Sale,-5,2024-07-09
448,Sale,-4,2024-07-09
163,Sale,-4,2024-07-09
393,Sale,-4,2024-07-09
123,Sale,-5,2024-07-09
385,Sale,-2,2024-07-09
183,Sale,-1,2024-07-09
263,Sale,-3,2024-07-09
30,Sale,-3,2024-07-09
425,Sale,-1,2024-07-09
138,Sale,-4,2024-07-09
340,Sale,-3,2024-07-09
46,Sale,-4,2024-07-09
480,Sale,-2,2024-07-09
495,Sale,-5,2024-07-09
300,Sale,-1,2024-07-09
56,Sale,-2,2024-07-09
5,Sale,-3,2024-07-09
454,Sale,-3,2024-07-09
29,Sale,-4,2024-07-09
21,Sale,-4,2024-07-09
52,Sale,-5,2024-07-09
163,Sale,-1,2024-07-09
241,Sale,-5,2024-07-09
248,Sale,-5,2024-07-09
420,Sale,-5,2024-07-09
232,Sale,-1,2024-07-09
239,Sale,-3,2024-07-09
471,Sale,-5,2024-07-09
437,Sale,-4,2024-07-09
160,Sale,-2,2024-07-09
278,Sale,-3,2024-07-09
113,Sale,-4,2024-07-09
241,Sale,-5,2024-07-09
35,Sale,-2,2024-07-09
302,Sale,-1,2024-07-09
65,Sale,-4,2024-07-09
67,Sale,-4,2024-07-09
362,Sale,-2,2024-07-09
87,Sale,-2,2024-07-09
446,Sale,-3,2024-07-09
322,Sale,-5,2024-07-09
414,Sale,-3,2024-07-09
473,Sale,-1,2024-07-09
332,Sale,-3,2024-07-09
3,Sale,-1,2024-07-09
199,Sale,-5,2024-07-09
200,Sale,-4,2024-07-09
451,Sale,-2,2024-07-09
481,Sale,-5,2024-07-09
412,Sale,-2,2024-07-09
215,Sale,-3,2024-07-09
481,Sale,-4,2024-07-09
143,Sale,-3,2024-07-09
157,Sale,-5,2024-07-09
447,Sale,-5,2024-07-09
252,Sale,-4,2024-07-09
242,Sale,-1,2024-07-09
38,Sale,-4,2024-07-09
31,Sale,-5,2024-07-09
82,Sale,-3,2024-07-09
108,Sale,-3,2024-07-09
301,Sale,-2,2024-07-09
111,Sale,-4,2024-07-09
246,Sale,-5,2024-07-09
447,Sale,-3,2024-07-09
290,Sale,-1,2024-07-09
95,Sale,-5,2024-07-09
365,Sale,-4,2024-07-09
226,Sale,-1,2024-07-09
309,Sale,-3,2024-07-09
385,Sale,-5,2024-07-09
288,Sale,-3,2024-07-09
83,Sale,-2,2024-07-09
3,Sale,-4,2024-07-09
48,Sale,-5,2024-07-09
443,Sale,-4,2024-07-09
307,Sale,-3,2024-07-09
404,Sale,-1,2024-07-09
168,Sale,-5,2024-07-09
337,Sale,-5,2024-07-09
363,Sale,-5,2024-07-09
394,Sale,-4,2024-07-09
34,Sale,-2,2024-07-09
422,Sale,-2,2024-07-09
210,Sale,-3,2024-07-09
409,Sale,-3,2024-07-09
321,Sale,-4,2024-07-09
334,Sale,-4,2024-07-09
56,Sale,-2,2024-07-09
45,Sale,-3,2024-07-09
484,Sale,-3,2024-07-09
228,Sale,-4,2024-07-09
13,Sale,-1,2024-07-09
117,Sale,-5,2024-07-09
498,Sale,-4,2024-07-09
197,Sale,-1,2024-07-09
82,Sale,-1,2024-07-09
496,Sale,-1,2024-07-09
210,Sale,-5,2024-07-09
7,Sale,-2,2024-07-10
286,Sale,-1,2024-07-10
372,Sale,-1,2024-07-10
473,Sale,-3,2024-07-10
32,Sale,-5,2024-07-10
51,Sale,-3,2024-07-10
216,Sale,-5,2024-07-10
425,Sale,-5,2024-07-10
47,Sale,-4,2024-07-10
463,Sale,-5,2024-07-10
277,Sale,-1,2024-07-10
250,Sale,-1,2024-07-10
497,Sale,-2,2024-07-10
485,Sale,-5,2024-07-10
63,Sale,-5,2024-07-10
70,Sale,-4,2024-07-10
176,Sale,-2,2024-07-10
400,Sale,-4,2024-07-10
2,Sale,-1,2024-07-10
363,Sale,-4,2024-07-10
42,Sale,-1,2024-07-10
22,Sale,-1,2024-07-10
169,Sale,-1,2024-07-10
361,Sale,-5,2024-07-10
125,Sale,-3,2024-07-10
111,Sale,-2,2024-07-10
299,Sale,-3,2024-07-10
344,Sale,-4,2024-07-10
1,Sale,-2,2024-07-10
457,Sale,-1,2024-07-10
175,Sale,-2,2024-07-10
475,Sale,-4,2024-07-10
323,Sale,-4,2024-07-10
248,Sale,-4,2024-07-10
24,Sale,-1,2024-07-10
70,Sale,-2,2024-07-10
267,Sale,-1,2024-07-10
286,Sale,-3,2024-07-10
273,Sale,-3,2024-07-10
212,Sale,-2,2024-07-10
108,Sale,-1,2024-07-10
239,Sale,-3,2024-07-10
10,Sale,-5,2024-07-10
284,Sale,-3,2024-07-10
480,Sale,-4,2024-07-10
385,Sale,-4,2024-07-10
193,Sale,-1,2024-07-10
435,Sale,-3,2024-07-10
297,Sale,-3,2024-07-11
447,Sale,-3,2024-07-11
46,Sale,-4,2024-07-11
5,Sale,-1,2024-07-11
335,Sale,-1,2024-07-11
211,Sale,-1,2024-07-11
13,Sale,-5,2024-07-11
415,Sale,-3,2024-07-11
384,Sale,-2,2024-07-11
164,Sale,-1,2024-07-11
287,Sale,-3,2024-07-11
153,Sale,-4,2024-07-11
125,Sale,-1,2024-07-11
357,Sale,-1,2024-07-11
240,Sale,-2,2024-07-11
122,Sale,-4,2024-07-11
343,Sale,-5,2024-07-11
269,Sale,-4,2024-07-11
476,Sale,-3,2024-07-11
190,Sale,-1,2024-07-11
18,Sale,-3,2024-07-11
87,Sale,-5,2024-07-11
34,Sale,-2,2024-07-11
299,Sale,-4,2024-07-11
372,Sale,-2,2024-07-11
388,Sale,-4,2024-07-11
186,Sale,-1,2024-07-11
395,Sale,-3,2024-07-11
287,Sale,-1,2024-07-11
261,Sale,-4,2024-07-11
460,Sale,-2,2024-07-11
183,Sale,-3,2024-07-11
9,Sale,-5,2024-07-11
446,Sale,-5,2024-07-11
234,Sale,-2,2024-07-11
403,Sale,-2,2024-07-11
362,Sale,-1,2024-07-11
311,Sale,-3,2024-07-11
379,Sale,-1,2024-07-11
27,Sale,-3,2024-07-11
485,Sale,-5,2024-07-11
313,Sale,-2,2024-07-11
183,Sale,-1,2024-07-11
279,Sale,-4,2024-07-11
326,Sale,-1,2024-07-11
227,Sale,-5,2024-07-11
307,Sale,-3,2024-07-11
132,Sale,-5,2024-07-11
439,Sale,-2,2024-07-11
287,Sale,-5,2024-07-11
466,Sale,-1,2024-07-11
5,Sale,-5,2024-07-11
311,Sale,-1,2024-07-11
187,Sale,-5,2024-07-11
322,Sale,-3,2024-07-11
117,Sale,-5,2024-07-12
341,Sale,-3,2024-07-12
341,Sale,-3,2024-07-12
351,Sale,-3,2024-07-12
265,Sale,-5,2024-07-12
298,Sale,-2,2024-07-12
202,Sale,-3,2024-07-12
285,Sale,-5,2024-07-12
286,Sale,-3,2024-07-12
15,Sale,-5,2024-07-12
182,Sale,-5,2024-07-12
283,Sale,-3,2024-07-12
98,Sale,-4,2024-07-12
18,Sale,-4,2024-07-12
199,Sale,-1,2024-07-12
370,Sale,-4,2024-07-12
119,Sale,-1,2024-07-12
160,Sale,-1,2024-07-12
494,Sale,-2,2024-07-12
379,Sale,-1,2024-07-12
234,Sale,-5,2024-07-12
135,Sale,-5,2024-07-12
248,Sale,-3,2024-07-12
149,Sale,-3,2024-07-12
455,Sale,-3,2024-07-12
48,Sale,-3,2024-07-12
304,Sale,-2,2024-07-12
440,Sale,-1,2024-07-12
327,Sale,-4,2024-07-12
271,Sale,-4,2024-07-12
13,Sale,-2,2024-07-12
327,Sale,-2,2024-07-12
282,Sale,-2,2024-07-12
308,Sale,-4,2024-07-12
106,Sale,-5,2024-07-12
419,Sale,-3,2024-07-12
23,Sale,-3,2024-07-12
347,Sale,-2,2024-07-12
370,Sale,-2,2024-07-12
319,Sale,-1,2024-07-12
15,Sale,-5,2024-07-12
85,Sale,-2,2024-07-12
59,Sale,-5,2024-07-12
50,Sale,-1,2024-07-12
433,Sale,-5,2024-07-12
119,Sale,-3,2024-07-12
152,Sale,-4,2024-07-13
330,Sale,-5,2024-07-13
427,Sale,-3,2024-07-13
39,Sale,-4,2024-07-13
78,Sale,-2,2024-07-13
141,Sale,-5,2024-07-13
326,Sale,-1,2024-07-13
329,Sale,-1,2024-07-13
249,Sale,-5,2024-07-13
484,Sale,-3,2024-07-13
424,Sale,-1,2024-07-13
204,Sale,-5,2024-07-13
317,Sale,-5,2024-07-13
202,Sale,-1,2024-07-13
322,Sale,-3,2024-07-13
127,Sale,-4,2024-07-13
201,Sale,-5,2024-07-13
246,Sale,-4,2024-07-13
346,Sale,-2,2024-07-13
307,Sale,-5,2024-07-13
392,Sale,-1,2024-07-13
378,Sale,-2,2024-07-13
474,Sale,-1,2024-07-13
214,Sale,-1,2024-07-13
125,Sale,-4,2024-07-13
76,Sale,-2,2024-07-13
67,Sale,-5,2024-07-13
233,Sale,-4,2024-07-13
352,Sale,-1,2024-07-13
385,Sale,-1,2024-07-13
268,Sale,-1,2024-07-13
209,Sale,-4,2024-07-13
378,Sale,-3,2024-07-13
301,Sale,-2,2024-07-13
186,Sale,-3,2024-07-13
484,Sale,-5,2024-07-13
134,Sale,-3,2024-07-13
238,Sale,-4,2024-07-13
249,Sale,-2,2024-07-13
261,Sale,-5,2024-07-13
469,Sale,-1,2024-07-13
289,Sale,-3,2024-07-13
487,Sale,-1,2024-07-13
407,Sale,-5,2024-07-13
166,Sale,-4,2024-07-13
121,Sale,-4,2024-07-14
11,Sale,-2,2024-07-14
481,Sale,-3,2024-07-14
21,Sale,-3,2024-07-14
70,Sale,-4,2024-07-14
240,Sale,-3,2024-07-14
245,Sale,-1,2024-07-14
92,Sale,-5,2024-07-14
268,Sale,-5,2024-07-14
494,Sale,-4,2024-07-14
341,Sale,-4,2024-07-14
35,Sale,-5,2024-07-14
310,Sale,-4,2024-07-14
121,Sale,-1,2024-07-14
196,Sale,-3,2024-07-14
419,Sale,-3,2024-07-14
398,Sale,-1,2024-07-14
311,Sale,-1,2024-07-14
474,Sale,-4,2024-07-14
136,Sale,-5,2024-07-14
167,Sale,-4,2024-07-14
9,Sale,-4,2024-07-14
380,Sale,-3,2024-07-14
24,Sale,-4,2024-07-14
272,Sale,-5,2024-07-14
243,Sale,-2,2024-07-14
46,Sale,-4,2024-07-14
374,Sale,-4,2024-07-14
397,Sale,-4,2024-07-14
120,Sale,-2,2024-07-14
74,Sale,-4,2024-07-14
172,Sale,-1,2024-07-14
56,Sale,-2,2024-07-14
286,Sale,-3,2024-07-14
270,Sale,-5,2024-07-14
40,Sale,-5,2024-07-14
337,Sale,-5,2024-07-14
497,Sale,-4,2024-07-14
77,Sale,-1,2024-07-14
27,Sale,-3,2024-07-14
39,Sale,-4,2024-07-14
29,Sale,-2,2024-07-14
284,Sale,-4,2024-07-14
40,Sale,-2,2024-07-14
91,Sale,-2,2024-07-15
204,Sale,-4,2024-07-15
286,Sale,-5,2024-07-15
70,Sale,-2,2024-07-15
353,Sale,-3,2024-07-15
112,Sale,-5,2024-07-15
367,Sale,-5,2024-07-15
91,Sale,-1,2024-07-15
313,Sale,-3,2024-07-15
318,Sale,-4,2024-07-15
82,Sale,-5,2024-07-15
47,Sale,-5,2024-07-15
244,Sale,-2,2024-07-15
175,Sale,-4,2024-07-15
119,Sale,-5,2024-07-15
384,Sale,-5,2024-07-15
99,Sale,-3,2024-07-15
107,Sale,-4,2024-07-15
58,Sale,-4,2024-07-15
177,Sale,-4,2024-07-15
357,Sale,-5,2024-07-15
147,Sale,-2,2024-07-15
21,Sale,-3,2024-07-15
156,Sale,-2,2024-07-15
42,Sale,-3,2024-07-15
373,Sale,-2,2024-07-15
73,Sale,-2,2024-07-15
78,Sale,-2,2024-07-15
123,Sale,-5,2024-07-15
213,Sale,-2,2024-07-15
159,Sale,-4,2024-07-15
316,Sale,-1,2024-07-15
321,Sale,-3,2024-07-15
482,Sale,-2,2024-07-15
326,Sale,-2,2024-07-15
239,Sale,-2,2024-07-15
298,Sale,-3,2024-07-15
19,Sale,-3,2024-07-15
189,Sale,-4,2024-07-15
146,Sale,-1,2024-07-15
382,Sale,-3,2024-07-15
261,Sale,-5,2024-07-15
200,Sale,-3,2024-07-15
15,Sale,-5,2024-07-15
291,Sale,-2,2024-07-15
99,Sale,-5,2024-07-15
126,Sale,-5,2024-07-15
71,Sale,-1,2024-07-15
321,Sale,-1,2024-07-15
248,Sale,-3,2024-07-15
164,Sale,-1,2024-07-15
212,Sale,-1,2024-07-15
170,Sale,-2,2024-07-15
298,Sale,-3,2024-07-16
39,Sale,-2,2024-07-16
284,Sale,-1,2024-07-16
218,Sale,-5,2024-07-16
478,Sale,-3,2024-07-16
231,Sale,-4,2024-07-16
280,Sale,-2,2024-07-16
273,Sale,-2,2024-07-16
465,Sale,-4,2024-07-16
470,Sale,-2,2024-07-16
375,Sale,-3,2024-07-16
94,Sale,-2,2024-07-16
370,Sale,-4,2024-07-16
194,Sale,-3,2024-07-16
112,Sale,-3,2024-07-16
224,Sale,-5,2024-07-16
218,Sale,-3,2024-07-16
33,Sale,-5,2024-07-16
185,Sale,-2,2024-07-16
21,Sale,-3,2024-07-16
304,Sale,-5,2024-07-16
314,Sale,-4,2024-07-16
208,Sale,-4,2024-07-16
190,Sale,-4,2024-07-16
229,Sale,-4,2024-07-16
294,Sale,-2,2024-07-16
394,Sale,-1,2024-07-16
318,Sale,-5,2024-07-16
486,Sale,-1,2024-07-16
448,Sale,-1,2024-07-16
38,Sale,-2,2024-07-16
490,Sale,-3,2024-07-16
140,Sale,-5,2024-07-16
55,Sale,-4,2024-07-16
237,Sale,-1,2024-07-16
71,Sale,-2,2024-07-16
480,Sale,-2,2024-07-16
308,Sale,-2,2024-07-16
142,Sale,-4,2024-07-16
2,Sale,-1,2024-07-16
89,Sale,-4,2024-07-16
439,Sale,-2,2024-07-16
52,Sale,-5,2024-07-16
465,Sale,-3,2024-07-16
108,Sale,-2,2024-07-16
245,Sale,-4,2024-07-16
129,Sale,-1,2024-07-16
233,Sale,-3,2024-07-16
179,Sale,-5,2024-07-17
429,Sale,-4,2024-07-17
189,Sale,-1,2024-07-17
389,Sale,-5,2024-07-17
162,Sale,-5,2024-07-17
117,Sale,-1,2024-07-17
361,Sale,-2,2024-07-17
223,Sale,-3,2024-07-17
44,Sale,-3,2024-07-17
374,Sale,-5,2024-07-17
404,Sale,-2,2024-07-17
78,Sale,-2,2024-07-17
144,Sale,-4,2024-07-17
383,Sale,-3,2024-07-17
115,Sale,-3,2024-07-17
52,Sale,-2,2024-07-17
428,Sale,-5,2024-07-17
428,Sale,-5,2024-07-17
416,Sale,-1,2024-07-17
385,Sale,-2,2024-07-17
223,Sale,-5,2024-07-17
93,Sale,-4,2024-07-17
374,Sale,-4,2024-07-17
338,Sale,-3,2024-07-17
53,Sale,-1,2024-07-17
441,Sale,-3,2024-07-17
102,Sale,-1,2024-07-17
270,Sale,-2,2024-07-17
494,Sale,-3,2024-07-18
190,Sale,-3,2024-07-18
303,Sale,-3,2024-07-18
195,Sale,-5,2024-07-18
220,Sale,-4,2024-07-18
291,Sale,-1,2024-07-18
243,Sale,-4,2024-07-18
263,Sale,-4,2024-07-18
255,Sale,-5,2024-07-18
411,Sale,-2,2024-07-18
235,Sale,-5,2024-07-18
103,Sale,-2,2024-07-18
316,Sale,-2,2024-07-18
303,Sale,-3,2024-07-18
246,Sale,-5,2024-07-18
30,Sale,-1,2024-07-18
105,Sale,-4,2024-07-18
320,Sale,-2,2024-07-18
294,Sale,-3,2024-07-18
183,Sale,-5,2024-07-18
287,Sale,-5,2024-07-18
94,Sale,-4,2024-07-18
300,Sale,-2,2024-07-18
336,Sale,-5,2024-07-18
371,Sale,-4,2024-07-18
182,Sale,-3,2024-07-18
276,Sale,-2,2024-07-18
119,Sale,-3,2024-07-18
292,Sale,-3,2024-07-18
350,Sale,-4,2024-07-18
316,Sale,-4,2024-07-18
492,Sale,-3,2024-07-18
287,Sale,-4,2024-07-18
289,Sale,-4,2024-07-18
422,Sale,-4,2024-07-18
226,Sale,-4,2024-07-18
282,Sale,-2,2024-07-18
414,Sale,-5,2024-07-18
214,Sale,-1,2024-07-18
48,Sale,-1,2024-07-18
6,Sale,-5,2024-07-18
163,Sale,-2,2024-07-18
446,Sale,-1,2024-07-18
286,Sale,-5,2024-07-18
176,Sale,-4,2024-07-18
385,Sale,-5,2024-07-18
451,Sale,-2,2024-07-18
352,Sale,-5,2024-07-18
213,Sale,-3,2024-07-18
485,Sale,-3,2024-07-18
434,Sale,-3,2024-07-19
440,Sale,-2,2024-07-19
284,Sale,-4,2024-07-19
361,Sale,-5,2024-07-19
19,Sale,-4,2024-07-19
301,Sale,-2,2024-07-19
256,Sale,-2,2024-07-19
210,Sale,-5,2024-07-19
402,Sale,-5,2024-07-19
16,Sale,-3,2024-07-19
276,Sale,-4,2024-07-19
285,Sale,-2,2024-07-19
127,Sale,-5,2024-07-19
78,Sale,-1,2024-07-19
68,Sale,-1,2024-07-19
321,Sale,-4,2024-07-19
288,Sale,-1,2024-07-19
266,Sale,-2,2024-07-19
173,Sale,-3,2024-07-19
383,Sale,-5,2024-07-19
469,Sale,-3,2024-07-19
435,Sale,-2,2024-07-19
139,Sale,-4,2024-07-19
239,Sale,-3,2024-07-19
38,Sale,-5,2024-07-19
468,Sale,-3,2024-07-19
85,Sale,-4,2024-07-19
432,Sale,-4,2024-07-19
114,Sale,-3,2024-07-19
313,Sale,-4,2024-07-19
176,Sale,-3,2024-07-19
136,Sale,-3,2024-07-19
257,Sale,-4,2024-07-19
17,Sale,-1,2024-07-19
231,Sale,-1,2024-07-19
385,Sale,-3,2024-07-19
343,Sale,-5,2024-07-19
254,Sale,-1,2024-07-19
469,Sale,-1,2024-07-19
26,Sale,-5,2024-07-19
69,Sale,-4,2024-07-19
454,Sale,-1,2024-07-19
325,Sale,-4,2024-07-19
82,Sale,-5,2024-07-19
500,Sale,-4,2024-07-19
313,Sale,-1,2024-07-19
46,Sale,-1,2024-07-19
181,Sale,-3,2024-07-19
6,Sale,-5,2024-07-19
313,Sale,-3,2024-07-19
267,Sale,-4,2024-07-19
208,Sale,-4,2024-07-20
404,Sale,-4,2024-07-20
198,Sale,-3,2024-07-20
147,Sale,-1,2024-07-20
165,Sale,-4,2024-07-20
245,Sale,-1,2024-07-20
415,Sale,-3,2024-07-20
482,Sale,-1,2024-07-20
365,Sale,-4,2024-07-20
306,Sale,-4,2024-07-20
323,Sale,-4,2024-07-20
296,Sale,-4,2024-07-20
283,Sale,-4,2024-07-20
428,Sale,-5,2024-07-20
377,Sale,-4,2024-07-20
326,Sale,-1,2024-07-20
474,Sale,-1,2024-07-20
227,Sale,-1,2024-07-20
388,Sale,-1,2024-07-20
443,Sale,-3,2024-07-20
70,Sale,-5,2024-07-20
311,Sale,-1,2024-07-20
232,Sale,-3,2024-07-20
314,Sale,-1,2024-07-20
97,Sale,-5,2024-07-20
236,Sale,-1,2024-07-20
175,Sale,-5,2024-07-20
158,Sale,-4,2024-07-20
494,Sale,-3,2024-07-20
73,Sale,-4,2024-07-20
269,Sale,-5,2024-07-20
25,Sale,-2,2024-07-20
6,Sale,-2,2024-07-20
149,Sale,-4,2024-07-20
265,Sale,-1,2024-07-20
175,Sale,-1,2024-07-20
221,Sale,-3,2024-07-20
364,Sale,-3,2024-07-20
223,Sale,-5,2024-07-20
223,Sale,-1,2024-07-20
182,Sale,-2,2024-07-20
300,Sale,-3,2024-07-20
288,Sale,-1,2024-07-20
33,Sale,-5,2024-07-20
101,Sale,-5,2024-07-20
363,Sale,-1,2024-07-20
303,Sale,-1,2024-07-20
426,Sale,-5,2024-07-20
343,Sale,-3,2024-07-20
1,Sale,-1,2024-07-20
176,Sale,-3,2024-07-20
463,Sale,-5,2024-07-20
170,Sale,-2,2024-07-20
284,Sale,-3,2024-07-20
450,Sale,-2,2024-07-20
337,Sale,-4,2024-07-20
432,Sale,-1,2024-07-20
26,Sale,-3,2024-07-20
452,Sale,-2,2024-07-20
46,Sale,-5,2024-07-20
177,Sale,-2,2024-07-21
417,Sale,-3,2024-07-21
233,Sale,-4,2024-07-21
229,Sale,-4,2024-07-21
414,Sale,-4,2024-07-21
328,Sale,-1,2024-07-21
270,Sale,-4,2024-07-21
187,Sale,-3,2024-07-21
26,Sale,-1,2024-07-21
209,Sale,-3,2024-07-21
255,Sale,-1,2024-07-21
199,Sale,-1,2024-07-21
361,Sale,-4,2024-07-21
77,Sale,-4,2024-07-21
450,Sale,-4,2024-07-21
480,Sale,-1,2024-07-21
143,Sale,-2,2024-07-21
369,Sale,-4,2024-07-21
342,Sale,-5,2024-07-21
38,Sale,-2,2024-07-21
184,Sale,-4,2024-07-21
491,Sale,-5,2024-07-21
201,Sale,-1,2024-07-21
289,Sale,-2,2024-07-21
4,Sale,-4,2024-07-21
322,Sale,-2,2024-07-21
352,Sale,-2,2024-07-21
260,Sale,-4,2024-07-21
380,Sale,-4,2024-07-21
485,Sale,-2,2024-07-21
200,Sale,-3,2024-07-21
313,Sale,-2,2024-07-21
385,Sale,-5,2024-07-21
355,Sale,-1,2024-07-21
209,Sale,-1,2024-07-21
72,Sale,-2,2024-07-21
44,Sale,-1,2024-07-21
359,Sale,-2,2024-07-21
58,Sale,-3,2024-07-21
144,Sale,-4,2024-07-22
373,Sale,-1,2024-07-22
340,Sale,-1,2024-07-22
20,Sale,-4,2024-07-22
282,Sale,-4,2024-07-22
177,Sale,-1,2024-07-22
285,Sale,-3,2024-07-22
259,Sale,-5,2024-07-22
457,Sale,-4,2024-07-22
8,Sale,-4,2024-07-22
431,Sale,-1,2024-07-22
371,Sale,-1,2024-07-22
271,Sale,-2,2024-07-22
28,Sale,-5,2024-07-22
205,Sale,-4,2024-07-22
220,Sale,-4,2024-07-22
132,Sale,-1,2024-07-22
36,Sale,-5,2024-07-22
4,Sale,-5,2024-07-22
16,Sale,-2,2024-07-22
351,Sale,-2,2024-07-22
122,Sale,-1,2024-07-22
353,Sale,-1,2024-07-22
485,Sale,-3,2024-07-22
369,Sale,-1,2024-07-22
115,Sale,-1,2024-07-22
466,Sale,-4,2024-07-22
63,Sale,-2,2024-07-22
255,Sale,-4,2024-07-22
407,Sale,-2,2024-07-22
303,Sale,-1,2024-07-22
255,Sale,-3,2024-07-22
152,Sale,-4,2024-07-22
79,Sale,-3,2024-07-23
269,Sale,-3,2024-07-23
88,Sale,-5,2024-07-23
294,Sale,-5,2024-07-23
68,Sale,-3,2024-07-23
481,Sale,-3,2024-07-23
162,Sale,-2,2024-07-23
213,Sale,-2,2024-07-23
143,Sale,-3,2024-07-23
479,Sale,-5,2024-07-23
28,Sale,-5,2024-07-23
117,Sale,-1,2024-07-23
205,Sale,-4,2024-07-23
475,Sale,-5,2024-07-23
101,Sale,-3,2024-07-23
166,Sale,-5,2024-07-23
20,Sale,-2,2024-07-23
21,Sale,-3,2024-07-23
213,Sale,-4,2024-07-23
246,Sale,-2,2024-07-23
33,Sale,-4,2024-07-23
429,Sale,-2,2024-07-23
197,Sale,-2,2024-07-23
445,Sale,-2,2024-07-23
212,Sale,-3,2024-07-23
228,Sale,-1,2024-07-23
478,Sale,-1,2024-07-23
306,Sale,-3,2024-07-23
492,Sale,-1,2024-07-23
427,Sale,-5,2024-07-23
376,Sale,-3,2024-07-23
397,Sale,-3,2024-07-23
327,Sale,-4,2024-07-23
267,Sale,-5,2024-07-24
411,Sale,-4,2024-07-24
277,Sale,-2,2024-07-24
169,Sale,-1,2024-07-24
196,Sale,-4,2024-07-24
372,Sale,-5,2024-07-24
68,Sale,-2,2024-07-24
421,Sale,-4,2024-07-24
416,Sale,-1,2024-07-24
76,Sale,-4,2024-07-24
285,Sale,-5,2024-07-24
444,Sale,-4,2024-07-24
349,Sale,-5,2024-07-24
379,Sale,-4,2024-07-24
263,Sale,-2,2024-07-24
15,Sale,-2,2024-07-24
166,Sale,-1,2024-07-24
473,Sale,-4,2024-07-24
370,Sale,-2,2024-07-24
50,Sale,-4,2024-07-24
373,Sale,-1,2024-07-24
418,Sale,-2,2024-07-24
472,Sale,-1,2024-07-24
143,Sale,-2,2024-07-24
26,Sale,-2,2024-07-24
102,Sale,-2,2024-07-24
377,Sale,-3,2024-07-24
225,Sale,-1,2024-07-24
198,Sale,-3,2024-07-24
488,Sale,-3,2024-07-24
126,Sale,-4,2024-07-24
102,Sale,-3,2024-07-24
7,Sale,-3,2024-07-24
437,Sale,-1,2024-07-24
399,Sale,-2,2024-07-24
