OrderID,CustomerID,OrderDate,TotalAmount
2585,542,2023-12-13,786.58
2586,1181,2023-12-13,466.27
2587,968,2024-09-08,856.95
2588,2011,2024-09-08,979.88
2589,1475,2024-09-08,183.77
2590,2272,2023-10-15,821.87
2591,2386,2023-10-15,104.51
2592,1827,2024-02-16,155.24
2593,2192,2024-03-22,113.63
2594,292,2024-03-22,686.44
2595,4,2024-04-06,716.35
2596,922,2023-12-06,479.15
2597,1228,2023-12-06,212.13
2598,255,2023-12-21,576.7
2599,467,2023-12-21,228.22
2600,300,2023-12-21,542.56
2601,1229,2024-08-07,743.27
2602,673,2024-08-07,974.6
2603,1597,2024-03-21,139.44
2604,453,2024-03-21,188.95
2605,2491,2024-03-08,967.48
2606,423,2024-04-13,868.32
2607,35,2024-04-13,708.96
2608,1930,2024-05-08,375.64
2609,292,2024-05-08,797.36
2610,679,2024-06-10,917.62
2611,2362,2024-06-10,824.3
2612,1185,2024-06-10,151.98
2613,61,2024-03-17,356.61
2614,1505,2024-03-17,268.41
2615,583,2024-03-17,691.32
2616,254,2024-08-16,508.38
2617,141,2024-07-20,121.3
2618,1978,2024-07-20,201.53
2619,282,2024-04-23,279.9
2620,60,2024-04-23,541.76
2621,2496,2024-08-01,351.92
2622,1057,2024-08-01,444.11
2623,380,2024-08-01,118.73
2624,2348,2024-03-24,684.26
2625,2085,2024-04-26,76.49
2626,2175,2024-04-26,997.98
2627,2476,2024-03-21,762.13
2628,938,2024-03-21,22.61
2629,1082,2024-02-11,47.06
2630,929,2024-02-11,190.57
2631,612,2024-04-03,174.21
2632,1045,2024-04-03,993.69
2633,1269,2024-04-03,607.32
2634,2427,2024-07-31,543.52
2635,2401,2024-07-31,745.43
2636,701,2024-07-31,227.13
2637,1941,2024-08-17,72.16
2638,184,2024-06-13,707.65
2639,991,2024-06-13,361.02
2640,2170,2024-02-04,909.59
2641,999,2024-02-04,317.04
2642,1956,2024-02-04,589.29
2643,1464,2024-03-03,391.47
2644,158,2024-03-03,898.38
2645,1530,2024-03-03,944.15
2646,2032,2024-03-03,589.15
2647,1959,2024-03-03,631.36
2648,2142,2024-03-03,911.55
2649,2036,2024-03-03,464.73
2650,979,2024-03-03,314.62
2651,1012,2024-03-03,760.78
2652,897,2024-03-03,67.08
2653,1333,2023-11-25,131.82
2654,2322,2023-11-25,80.58
2655,1566,2023-11-25,393.35
2656,941,2024-04-11,721.3
2657,758,2024-03-30,937.01
2658,1413,2024-03-30,435.33
2659,259,2024-03-30,824.03
2660,1023,2024-02-11,712.36
2661,624,2024-02-11,145.78
2662,2137,2024-02-11,202.07
2663,1321,2023-11-17,599.77
2664,711,2023-11-17,261.49
2665,1366,2024-08-31,713.98
2666,1166,2024-08-31,397.31
2667,77,2024-08-19,333.11
2668,1661,2024-03-27,366.74
2669,1839,2024-03-27,272.72
2670,1465,2024-05-10,39.06
2671,742,2024-01-08,924.18
2672,1979,2024-01-08,493.97
2673,181,2024-01-08,499.89
2674,1511,2024-01-20,758.9
2675,581,2024-01-20,629.88
2676,869,2024-01-20,551.28
2677,2065,2024-05-03,231.7
2678,2208,2023-11-11,818.53
2679,1098,2024-03-22,85.68
2680,2107,2024-09-19,855.93
2681,2003,2024-09-19,890.12
2682,9,2024-04-27,346.09
2683,1956,2024-04-27,284.12
2684,979,2024-05-23,797.09
2685,2334,2024-05-23,344.0
2686,1789,2024-06-15,839.49
2687,250,2024-06-15,837.71
2688,1318,2024-09-06,759.04
2689,1414,2024-09-06,225.68
2690,1231,2024-06-20,749.34
2691,1579,2024-04-13,313.82
2692,1015,2024-04-13,865.18
2693,354,2024-04-13,694.3
2694,1010,2024-01-11,200.15
2695,2330,2024-03-06,318.92
2696,1193,2024-03-06,673.32
2697,1479,2024-03-06,285.04
2698,1063,2024-03-06,650.18
2699,2292,2024-03-06,975.72
2700,1153,2024-03-06,850.54
2701,2394,2024-03-06,900.78
2702,1398,2024-03-06,403.31
2703,1820,2024-03-06,39.29
2704,960,2024-03-06,580.29
2705,1430,2024-03-06,862.83
2706,2446,2024-03-06,979.09
2707,2095,2024-03-06,992.82
2708,2375,2024-03-06,427.51
2709,416,2024-07-13,512.4
2710,2057,2024-04-11,346.44
2711,1815,2024-04-24,994.46
2712,769,2024-07-02,935.41
2713,2211,2024-07-02,541.12
2714,876,2024-07-02,752.58
2715,939,2024-07-02,798.78
2716,2170,2024-07-02,696.95
2717,1271,2024-07-02,204.99
2718,1586,2024-07-02,956.95
2719,1398,2024-07-02,118.28
2720,305,2024-07-02,669.58
2721,1842,2024-07-02,885.63
2722,1627,2024-07-02,20.99
2723,256,2024-07-02,695.61
2724,57,2024-07-02,871.03
2725,1136,2024-07-02,262.68
2726,400,2024-07-02,236.7
2727,1528,2024-05-25,199.11
2728,299,2024-01-09,734.56
2729,2014,2024-01-09,978.25
2730,309,2024-01-09,600.99
2731,1451,2024-06-23,869.81
2732,359,2024-08-30,952.04
2733,1697,2023-12-28,120.43
2734,733,2023-12-28,792.88
2735,336,2023-12-28,626.4
2736,48,2023-10-23,487.25
2737,252,2024-02-21,108.9
2738,462,2024-02-21,595.03
2739,1504,2024-02-21,87.72
2740,1164,2024-09-06,445.45
2741,1195,2024-09-06,489.38
2742,2052,2024-09-10,74.21
2743,569,2024-09-10,889.48
2744,654,2024-03-28,71.99
2745,1144,2024-08-12,180.27
2746,1256,2024-08-12,140.54
2747,2148,2024-03-17,361.5
2748,312,2024-03-17,695.58
2749,1685,2024-04-26,581.46
2750,900,2024-04-26,759.89
2751,1382,2024-04-26,29.82
2752,1995,2024-06-28,710.29
2753,2393,2024-01-22,745.08
2754,396,2024-01-22,98.1
2755,975,2024-08-21,546.21
2756,391,2024-08-21,340.09
2757,1833,2024-08-21,568.68
2758,1602,2023-11-01,924.44
2759,247,2024-05-13,774.63
2760,1621,2023-12-15,84.27
2761,2471,2023-12-15,282.26
2762,2237,2023-11-25,216.16
2763,877,2024-05-03,711.8
2764,697,2024-05-03,688.51
2765,1160,2024-05-03,504.57
2766,1777,2024-02-26,803.13
2767,832,2023-11-05,259.46
2768,1978,2023-11-05,547.95
2769,1652,2024-01-03,286.94
2770,645,2024-01-03,336.69
2771,1047,2024-01-03,296.4
2772,1733,2024-03-07,830.81
2773,2435,2024-03-13,192.04
2774,1185,2024-03-13,515.89
2775,189,2023-12-08,129.69
2776,638,2024-06-26,890.01
2777,1700,2024-06-26,287.67
2778,932,2024-07-17,492.74
2779,90,2023-10-16,973.68
2780,1290,2024-05-23,812.52
2781,37,2024-05-23,948.08
2782,1175,2023-11-19,362.96
2783,1479,2024-03-02,213.3
2784,2145,2024-03-02,371.63
2785,1000,2024-03-02,454.33
2786,1068,2024-03-02,896.98
2787,835,2024-03-02,997.9
2788,2078,2024-03-02,441.11
2789,1451,2024-03-02,298.86
2790,1766,2024-03-02,416.97
2791,286,2024-03-02,141.4
2792,2144,2024-03-02,430.56
2793,2402,2024-03-02,356.38
2794,1393,2024-03-02,879.36
2795,298,2024-03-02,266.87
2796,1421,2024-03-02,396.45
2797,1275,2023-10-23,151.68
2798,478,2023-10-23,729.06
2799,333,2024-08-10,795.54
2800,1308,2024-08-10,116.1
2801,2373,2024-08-10,210.0
2802,1343,2024-05-20,41.06
2803,1195,2024-08-21,816.13
2804,2323,2024-08-21,793.89
2805,2432,2023-11-17,542.38
2806,1905,2024-09-08,76.86
2807,2213,2024-09-08,851.91
2808,1866,2024-09-08,966.43
2809,523,2023-11-25,877.2
2810,107,2023-11-25,70.54
2811,1882,2023-11-25,794.21
2812,1775,2024-08-08,666.46
2813,2276,2024-03-10,676.01
2814,2087,2024-03-10,661.6
2815,1025,2024-03-10,809.59
2816,1714,2024-08-29,768.0
2817,2170,2024-08-09,535.0
2818,1079,2024-09-27,696.04
2819,1241,2024-09-27,800.75
2820,1037,2024-09-23,828.6
2821,1471,2023-11-13,402.2
2822,569,2023-11-13,90.94
2823,289,2024-03-11,266.21
2824,2165,2024-03-11,831.5
2825,1646,2024-03-11,157.19
2826,1741,2024-03-14,298.58
2827,491,2024-03-14,400.04
2828,1657,2023-12-11,22.46
2829,867,2023-12-11,476.71
2830,2054,2023-12-11,878.41
2831,561,2023-11-29,447.98
2832,1447,2024-04-12,982.48
2833,317,2024-04-12,722.81
2834,78,2024-04-12,175.21
2835,2344,2024-02-01,646.93
2836,1471,2024-08-11,563.47
2837,560,2024-09-08,582.46
2838,276,2024-04-30,953.02
2839,855,2024-02-09,258.12
2840,52,2024-05-13,114.86
2841,781,2024-05-13,866.98
2842,1162,2024-05-13,796.77
2843,2436,2024-06-10,624.67
2844,1113,2024-06-10,993.61
2845,2437,2024-03-29,358.92
2846,674,2024-03-29,425.83
2847,1187,2023-12-22,326.23
2848,844,2023-12-22,438.15
2849,2300,2024-02-06,972.93
2850,884,2024-02-03,125.64
2851,2327,2024-05-08,340.51
2852,889,2023-11-27,679.38
2853,2465,2023-11-27,207.19
2854,551,2023-11-27,130.11
2855,2079,2024-02-21,178.13
2856,2443,2024-02-21,968.83
2857,700,2024-02-21,365.03
2858,158,2024-07-08,346.72
2859,1663,2024-07-08,533.9
2860,1751,2024-07-08,141.86
2861,1120,2024-07-08,444.94
2862,1766,2024-07-08,904.71
2863,2097,2024-07-08,214.32
2864,2171,2024-07-08,901.93
2865,803,2024-07-08,327.02
2866,244,2024-07-08,894.05
2867,425,2024-07-08,562.34
2868,161,2024-08-03,139.0
2869,2057,2024-08-30,513.38
2870,684,2023-10-16,458.64
2871,2140,2023-10-16,128.45
2872,1976,2023-10-16,811.1
2873,391,2024-07-07,814.56
2874,704,2024-07-07,486.67
2875,702,2024-07-07,595.76
2876,212,2024-07-07,748.63
2877,630,2024-07-07,979.91
2878,2078,2024-07-07,884.6
2879,1843,2024-07-07,66.24
2880,467,2024-07-07,701.14
2881,1920,2024-07-07,610.32
2882,2223,2024-01-17,708.8
2883,577,2024-01-17,575.16
2884,2412,2024-01-17,76.45
2885,956,2024-02-26,630.01
2886,2459,2024-02-26,949.01
2887,799,2024-02-26,748.71
2888,1462,2023-10-14,927.6
2889,2405,2024-08-12,146.04
2890,1510,2024-08-12,288.88
2891,1829,2024-03-20,835.23
2892,388,2024-03-20,819.23
2893,729,2024-06-05,167.86
2894,1729,2024-06-05,600.4
2895,1503,2024-01-18,838.24
2896,1430,2024-07-21,230.15
2897,2354,2024-05-25,809.56
2898,624,2024-02-10,268.37
2899,876,2024-02-10,650.78
2900,778,2024-02-10,996.06
2901,55,2024-05-22,945.16
2902,1186,2024-05-22,295.96
2903,1432,2024-02-24,601.63
2904,1880,2024-02-24,62.54
2905,2128,2024-02-24,833.9
2906,2135,2023-10-13,515.22
2907,1779,2023-10-13,776.73
2908,2236,2023-10-13,497.06
2909,1313,2024-05-20,805.49
2910,1048,2024-05-20,504.96
2911,1145,2024-05-20,711.88
2912,225,2024-09-04,50.68
2913,919,2024-09-04,601.4
2914,1703,2024-09-04,462.52
2915,1677,2023-12-10,627.25
2916,1292,2023-12-10,407.11
2917,2102,2024-10-04,176.44
2918,1243,2023-11-21,64.82
2919,1987,2023-11-21,649.32
2920,2209,2024-09-27,287.09
2921,423,2024-07-05,173.68
2922,1721,2024-07-05,234.71
2923,59,2024-07-05,87.35
2924,390,2024-07-05,549.66
2925,281,2024-07-05,176.6
2926,734,2024-07-05,382.87
2927,781,2024-07-05,642.81
2928,1254,2024-07-05,652.86
2929,101,2024-08-18,150.12
2930,2236,2024-08-18,197.78
2931,568,2024-04-07,530.08
2932,1799,2023-11-07,661.4
2933,416,2023-11-07,182.98
2934,1927,2023-11-07,780.6
2935,37,2024-06-28,740.58
2936,122,2024-06-28,461.38
2937,63,2024-06-28,186.88
2938,1968,2024-04-29,698.7
2939,1882,2024-09-22,138.51
2940,2380,2024-03-23,747.5
2941,934,2024-03-24,829.55
2942,1263,2024-03-24,349.46
2943,1112,2024-03-24,517.16
2944,1051,2023-12-15,20.84
2945,1640,2023-12-15,293.83
2946,2452,2024-06-08,559.25
2947,782,2024-06-08,527.09
2948,1478,2024-08-19,783.44
2949,854,2024-08-19,974.51
2950,309,2024-08-07,470.64
2951,1821,2023-12-24,735.59
2952,1017,2023-12-24,342.22
2953,618,2024-02-13,72.42
2954,1719,2024-07-22,789.84
2955,2014,2024-07-22,400.85
2956,166,2024-07-22,728.58
2957,2310,2024-10-06,803.92
2958,1688,2024-10-06,305.78
2959,2130,2024-10-06,51.23
2960,2464,2024-02-22,781.09
2961,531,2024-02-22,136.31
2962,1153,2024-03-27,471.94
2963,544,2024-03-27,563.11
2964,1845,2024-07-20,746.3
2965,291,2024-07-20,32.98
2966,1905,2024-07-20,157.7
2967,205,2023-12-05,105.93
2968,1164,2023-12-05,470.18
2969,2270,2023-12-05,616.62
2970,2058,2024-03-24,977.13
2971,2176,2024-03-24,458.94
2972,1009,2024-03-24,576.78
2973,226,2024-06-14,801.16
2974,1437,2024-06-14,415.19
2975,1664,2024-06-14,619.56
2976,75,2024-08-28,226.1
2977,1270,2024-08-28,809.01
2978,2443,2024-08-28,333.22
2979,323,2023-10-16,322.42
2980,435,2024-05-31,85.15
2981,2302,2024-05-31,280.35
2982,668,2024-05-21,949.02
2983,1666,2024-01-27,998.26
2984,1145,2024-01-27,799.43
2985,2380,2024-09-09,872.62
2986,1204,2024-09-09,593.99
2987,1809,2024-06-17,255.47
2988,904,2024-06-17,858.59
2989,2255,2024-06-17,954.24
2990,1919,2024-06-02,402.39
2991,8,2024-04-03,223.98
2992,1739,2024-04-03,964.83
2993,2059,2024-04-03,301.19
2994,1304,2023-10-25,493.19
2995,784,2023-10-25,261.56
2996,1093,2023-10-25,281.73
2997,1784,2024-07-07,412.75
2998,1340,2024-07-07,476.88
2999,727,2024-07-07,364.42
3000,2237,2024-07-07,379.01
3001,2422,2024-07-07,204.99
3002,1019,2024-07-07,111.94
3003,1141,2024-07-07,591.55
3004,1864,2024-07-07,686.73
3005,1263,2024-07-07,374.38
3006,1954,2024-07-07,898.51
3007,807,2024-07-07,184.69
3008,662,2024-09-17,409.39
3009,1287,2024-05-08,640.57
3010,415,2023-10-23,62.42
3011,971,2023-10-23,612.04
3012,276,2023-10-23,837.31
3013,477,2024-01-29,220.91
3014,2292,2024-03-12,142.69
3015,1960,2023-12-12,401.31
3016,986,2024-07-04,984.72
3017,14,2024-07-04,338.95
3018,1236,2024-07-04,684.01
3019,15,2024-07-04,339.07
3020,2127,2024-07-04,465.67
3021,210,2024-07-04,40.83
3022,1940,2024-07-04,790.51
3023,610,2024-07-04,838.98
3024,2115,2024-07-04,619.85
3025,675,2024-03-13,939.99
3026,2476,2024-03-13,426.79
3027,173,2024-01-22,202.83
3028,69,2024-01-22,683.11
3029,945,2024-08-11,256.13
3030,2480,2024-06-23,278.31
3031,1221,2024-06-23,913.65
3032,1118,2024-06-23,337.84
3033,1084,2024-03-27,263.26
3034,343,2024-03-27,174.79
3035,1344,2024-03-27,418.05
3036,453,2024-08-10,719.99
3037,2326,2024-03-11,846.44
3038,1556,2024-03-11,858.4
3039,2005,2024-03-11,714.99
3040,1937,2024-02-20,692.04
3041,589,2024-02-20,923.14
3042,2084,2024-03-04,108.48
3043,1367,2024-03-04,296.72
3044,1804,2024-03-04,60.07
3045,474,2024-03-04,57.35
3046,1505,2024-03-04,604.27
3047,1076,2024-06-01,772.71
3048,374,2024-06-01,720.1
3049,24,2024-06-14,508.5
3050,386,2024-06-14,941.63
3051,18,2024-09-14,192.77
3052,1256,2024-09-14,283.36
3053,778,2023-12-06,234.43
3054,1090,2023-12-06,427.36
3055,618,2023-12-06,383.14
3056,1259,2024-08-25,79.58
3057,340,2024-08-25,370.57
3058,194,2024-08-25,342.94
3059,2316,2024-03-11,255.06
3060,719,2024-03-11,93.12
3061,473,2024-03-11,379.19
3062,694,2024-04-12,576.82
3063,1966,2024-08-23,911.71
3064,1668,2024-08-23,814.5
3065,1281,2024-08-23,384.25
3066,975,2023-10-20,90.8
3067,1755,2023-10-20,48.19
3068,520,2023-10-20,779.92
3069,903,2024-03-09,596.14
3070,516,2024-03-09,657.78
3071,1198,2024-07-23,766.21
3072,32,2024-07-23,672.77
3073,345,2024-04-25,779.71
3074,1891,2024-03-03,581.22
3075,1575,2024-03-03,871.5
3076,1752,2024-03-03,668.9
3077,799,2024-03-03,355.5
3078,398,2024-03-03,838.16
3079,455,2024-05-19,69.31
3080,1178,2024-05-19,497.01
3081,835,2024-05-19,952.15
3082,667,2024-06-26,232.48
3083,180,2024-06-26,944.77
3084,1356,2023-12-03,572.26
3085,2225,2023-12-03,59.85
3086,1290,2024-02-07,590.64
3087,331,2024-02-07,164.05
3088,1434,2023-10-26,499.45
3089,1575,2023-10-26,734.68
3090,256,2023-10-26,416.05
3091,315,2024-01-09,275.25
3092,1094,2024-01-09,207.28
3093,1758,2024-05-23,655.16
3094,246,2024-05-23,614.13
3095,1416,2024-05-23,199.98
3096,854,2024-08-18,808.93
3097,1440,2024-08-18,620.99
3098,762,2024-03-08,809.99
3099,1386,2024-09-04,369.19
3100,2176,2024-03-13,229.5
3101,1038,2024-03-13,392.14
3102,2256,2024-03-13,878.46
3103,1774,2024-08-15,355.81
3104,60,2024-08-15,842.52
3105,2365,2024-08-15,500.11
3106,872,2024-04-21,900.66
3107,58,2023-10-24,650.34
3108,400,2023-10-24,472.39
3109,2248,2024-03-03,464.05
3110,1730,2024-03-03,457.56
3111,173,2024-03-03,698.87
3112,1239,2024-03-03,614.76
3113,483,2024-03-03,762.42
3114,2014,2024-03-03,866.04
3115,405,2024-03-03,86.89
3116,970,2024-03-03,566.58
3117,39,2024-03-03,371.34
3118,925,2024-03-03,292.26
3119,790,2024-03-03,264.97
3120,2381,2024-03-03,109.65
3121,663,2024-03-03,364.14
3122,949,2024-03-08,960.21
3123,892,2024-03-08,89.01
3124,1257,2023-10-30,950.65
3125,1744,2024-04-18,301.01
3126,2427,2024-04-18,52.12
3127,943,2024-04-18,584.59
3128,498,2024-01-06,131.01
3129,1940,2024-04-30,212.06
3130,1645,2024-02-16,923.17
3131,1638,2024-02-16,886.4
3132,208,2024-02-16,125.01
3133,454,2024-09-01,556.32
3134,1704,2024-09-01,120.18
3135,140,2024-09-01,559.49
3136,1833,2024-02-16,648.04
3137,863,2024-02-16,951.67
3138,636,2024-09-15,108.16
3139,1172,2024-06-25,143.22
3140,2445,2024-06-25,437.38
3141,2340,2023-12-14,300.25
3142,899,2023-12-14,310.58
3143,843,2024-04-07,140.88
3144,1618,2024-09-14,252.52
3145,1097,2024-09-14,851.35
3146,474,2024-01-16,240.06
3147,818,2024-01-16,841.0
3148,260,2024-01-16,665.38
3149,346,2024-04-04,236.39
3150,2043,2023-11-26,870.58
3151,409,2023-11-26,328.28
3152,2392,2023-12-11,936.74
3153,380,2024-06-09,334.49
3154,2026,2024-06-09,82.51
3155,8,2024-06-09,979.9
3156,359,2023-12-24,578.87
3157,451,2023-12-24,48.78
3158,1313,2024-09-13,398.62
3159,1176,2024-09-13,546.24
3160,2339,2024-03-16,269.65
3161,2165,2024-03-16,518.01
3162,377,2024-03-16,542.89
3163,1363,2024-02-24,539.95
3164,1722,2024-02-24,752.61
3165,829,2024-09-13,964.18
3166,2194,2024-09-13,917.63
3167,889,2024-09-01,421.31
3168,906,2024-09-01,581.39
3169,2427,2024-01-18,296.63
3170,971,2024-01-18,130.51
3171,1670,2024-02-13,925.65
3172,684,2024-02-13,164.54
3173,168,2024-02-13,501.8
3174,360,2024-09-06,172.44
3175,1570,2024-09-06,183.93
3176,1899,2024-07-03,828.01
3177,436,2024-07-03,835.99
3178,1755,2024-07-03,841.33
3179,2130,2024-07-03,276.04
3180,703,2024-07-03,234.92
3181,1130,2024-07-03,354.93
3182,711,2024-07-03,126.37
3183,1554,2024-07-03,715.28
3184,1144,2024-07-03,422.72
3185,921,2024-07-03,28.58
3186,984,2024-07-03,601.43
3187,211,2024-07-03,902.53
3188,1382,2024-07-03,915.44
3189,379,2024-07-03,612.12
3190,525,2024-07-03,825.89
3191,1195,2023-10-30,611.0
3192,150,2023-10-30,98.06
3193,618,2024-01-23,456.52
3194,1062,2024-01-23,277.48
3195,2056,2024-01-23,454.0
3196,267,2024-02-14,942.37
3197,2359,2024-02-14,511.06
3198,815,2024-02-14,85.51
3199,805,2023-12-17,915.39
3200,1832,2024-09-27,992.04
3201,1089,2024-09-27,33.96
3202,474,2024-09-27,521.08
3203,64,2024-08-14,993.57
3204,781,2024-08-14,690.29
3205,1240,2024-09-12,64.87
3206,2131,2024-06-23,851.44
3207,674,2024-05-31,80.19
3208,513,2024-05-31,512.3
3209,2170,2024-07-12,59.07
3210,1509,2024-08-15,278.18
3211,1636,2024-08-15,872.01
3212,222,2024-05-26,706.6
3213,2019,2024-05-26,260.64
3214,2170,2024-05-26,238.66
3215,2456,2024-05-09,526.72
3216,547,2024-05-09,618.96
3217,946,2024-05-09,235.52
3218,1710,2024-01-02,369.32
3219,2071,2024-01-02,795.96
3220,397,2024-01-02,899.85
3221,1033,2024-01-24,634.78
3222,795,2024-01-24,946.5
3223,2448,2024-01-24,108.37
3224,1048,2024-02-08,863.63
3225,891,2024-02-08,208.86
3226,2270,2024-04-01,105.61
3227,1524,2024-04-01,379.21
3228,2399,2023-10-30,77.07
3229,1579,2023-10-30,429.46
3230,1265,2024-05-23,374.46
3231,742,2024-03-15,59.98
3232,1485,2024-04-27,604.28
3233,2500,2024-04-09,478.17
3234,2007,2024-04-09,622.01
3235,1526,2024-04-09,617.7
3236,318,2024-05-25,924.5
3237,314,2024-03-08,664.62
3238,2353,2024-03-08,406.81
3239,348,2023-12-12,568.88
3240,919,2024-04-26,532.98
3241,214,2024-09-17,617.35
3242,798,2024-03-19,980.79
3243,915,2024-03-19,795.13
3244,2097,2024-01-29,82.79
3245,772,2024-01-29,62.01
3246,1659,2023-12-24,47.31
3247,832,2023-12-24,281.45
3248,1424,2023-10-23,157.17
3249,435,2023-10-23,234.97
3250,2335,2023-10-23,401.06
3251,768,2024-07-29,973.06
3252,560,2024-07-29,904.07
3253,2258,2024-07-29,666.84
3254,985,2024-01-18,597.0
3255,2064,2024-06-14,783.97
3256,284,2023-11-21,805.89
3257,1675,2023-11-21,304.93
3258,1888,2023-11-21,857.25
3259,2001,2024-07-11,664.79
3260,167,2024-07-11,868.85
3261,190,2024-05-13,544.33
3262,1172,2024-05-13,213.15
3263,1749,2024-05-13,744.45
3264,108,2024-02-20,250.96
3265,1665,2024-02-20,971.2
3266,1040,2024-02-20,379.05
3267,547,2024-04-11,694.72
3268,1089,2024-05-13,979.6
3269,993,2024-06-24,516.69
3270,478,2023-12-09,44.91
3271,221,2024-05-01,390.79
3272,1833,2024-06-12,798.43
3273,2216,2023-11-23,488.78
3274,1648,2023-11-23,152.16
3275,1630,2024-06-20,714.45
3276,806,2024-06-20,521.41
3277,2049,2024-06-20,188.8
3278,2192,2024-01-03,146.94
3279,813,2024-06-06,675.27
3280,240,2023-12-13,620.41
3281,1419,2024-02-18,634.38
3282,449,2024-06-16,608.55
3283,698,2024-05-22,611.73
3284,1192,2024-05-22,334.05
3285,727,2024-01-24,796.72
3286,457,2024-01-24,221.32
3287,1717,2024-01-24,280.97
3288,1556,2024-01-09,757.2
3289,2323,2024-01-09,213.86
3290,320,2023-10-29,863.87
3291,2058,2024-09-09,337.61
3292,254,2024-05-17,913.71
3293,1366,2024-07-23,617.56
3294,1578,2024-02-14,319.68
3295,1758,2024-02-14,488.4
3296,1964,2024-02-05,191.84
3297,2300,2024-05-23,218.26
3298,468,2023-10-31,824.92
3299,889,2023-10-31,827.43
3300,125,2024-09-24,26.83
3301,1364,2024-02-23,990.11
3302,1574,2024-02-23,806.3
3303,1489,2024-02-23,205.89
3304,1435,2024-08-05,611.63
3305,1216,2024-04-14,774.63
3306,352,2023-11-03,499.13
3307,2270,2023-11-03,509.22
3308,202,2024-03-23,500.88
3309,2401,2024-03-23,88.66
3310,571,2024-03-23,193.74
3311,1499,2024-05-29,964.95
3312,2092,2024-06-19,619.61
3313,1905,2024-06-19,301.23
3314,691,2024-06-19,64.09
3315,1365,2024-05-15,221.2
3316,2037,2024-05-15,225.74
3317,1639,2024-05-15,110.45
3318,31,2024-08-07,971.89
3319,1649,2024-08-07,344.73
3320,2268,2024-04-07,395.67
3321,373,2023-12-22,956.42
3322,1278,2024-04-16,467.26
3323,2153,2024-04-16,652.27
3324,978,2024-04-16,610.04
3325,1975,2023-11-02,818.65
3326,676,2024-02-01,725.4
3327,166,2024-02-01,406.32
3328,2351,2024-01-23,883.67
3329,974,2024-01-23,495.54
3330,1903,2023-12-23,118.35
3331,2377,2023-12-23,332.94
3332,874,2023-12-23,856.06
3333,1711,2024-06-24,838.02
3334,1678,2024-06-24,276.89
3335,571,2023-12-24,943.87
3336,1924,2023-12-24,146.07
3337,2240,2023-12-24,137.8
3338,1101,2023-12-12,765.18
3339,948,2023-12-12,209.69
3340,805,2023-12-12,195.85
3341,2479,2024-09-07,284.26
3342,1538,2024-09-07,558.51
3343,770,2024-07-28,304.33
3344,1625,2024-01-19,54.26
3345,914,2024-01-19,825.12
3346,2044,2024-01-19,311.98
3347,1305,2023-11-23,120.42
3348,430,2023-11-23,140.04
3349,2451,2024-03-27,411.07
3350,2197,2024-03-27,140.07
3351,512,2024-04-25,819.41
3352,547,2024-07-30,646.16
3353,1683,2024-04-20,286.94
3354,2473,2024-04-20,360.77
3355,1050,2023-10-24,752.91
3356,1881,2024-02-21,220.03
3357,1257,2024-02-21,680.85
3358,2407,2024-02-21,931.72
3359,1916,2024-06-24,588.1
3360,1425,2024-06-24,330.75
3361,1289,2024-06-24,187.05
3362,646,2024-07-27,619.06
3363,1149,2024-05-08,28.58
3364,2352,2024-05-08,348.02
3365,22,2024-05-08,775.3
3366,2127,2024-05-17,974.04
3367,1671,2024-05-17,164.5
3368,616,2024-08-24,187.13
3369,1866,2024-08-24,126.54
3370,1447,2024-08-24,34.68
3371,1009,2024-07-25,773.7
3372,627,2024-07-25,454.18
3373,247,2024-07-25,218.78
3374,767,2024-02-02,511.08
3375,330,2024-02-02,357.66
3376,1910,2024-02-02,470.28
3377,2399,2024-05-31,188.49
3378,464,2024-05-31,953.36
3379,2011,2024-05-31,316.41
3380,1204,2024-09-01,563.73
3381,88,2024-09-19,33.65
3382,1828,2024-09-19,427.31
3383,860,2024-09-19,439.33
3384,573,2023-10-20,676.36
3385,1639,2023-10-20,815.92
3386,916,2023-10-20,691.97
3387,1028,2024-01-29,545.85
3388,1782,2024-01-29,364.61
3389,1792,2024-01-29,862.28
3390,1447,2024-04-08,196.31
3391,2292,2024-04-08,304.66
3392,1084,2023-10-26,252.01
3393,1115,2023-10-26,294.53
3394,1761,2023-10-26,215.06
3395,368,2023-11-25,875.06
3396,1348,2023-11-25,273.07
3397,1713,2023-11-25,686.83
3398,2378,2024-09-01,957.85
3399,204,2024-09-01,824.86
3400,987,2024-09-01,466.65
3401,762,2024-03-20,62.72
3402,1415,2024-03-20,347.46
3403,166,2024-03-20,124.1
3404,964,2023-11-26,123.95
3405,209,2023-11-26,385.82
3406,2282,2023-11-26,178.02
3407,2388,2024-01-08,36.27
3408,863,2024-01-08,992.19
3409,1745,2023-12-09,253.84
3410,1869,2024-04-02,149.99
3411,2457,2024-04-02,304.63
3412,1507,2024-04-02,861.04
3413,726,2024-05-28,202.85
3414,479,2024-04-26,500.57
3415,2087,2024-04-16,882.91
3416,2356,2024-07-15,453.78
3417,127,2024-09-19,781.85
3418,444,2024-09-19,83.68
3419,365,2024-09-19,182.9
3420,368,2024-09-27,816.05
3421,2226,2024-07-04,747.55
3422,1882,2024-07-04,419.28
3423,1845,2024-07-04,672.29
3424,1012,2024-07-04,932.65
3425,2240,2024-07-04,658.26
3426,1759,2024-07-04,867.94
